,intolerance_1,intolerance_2,minority_pc_1,minority_pc_2,Run,Avg pct similar neighbors (A) dim 1,Avg pct similar neighbors (A) dim 2,Avg pct similar neighbors (B) dim 1,Avg pct similar neighbors (B) dim 2,Pct Happy,Pct Happy Group A dim 1,Pct Happy Group A dim 2,Pct Happy Group B dim 1,Pct Happy Group B dim 2,height,width,num_agents,stopping_level
1194,0.5,0.375,0.5,0.5,1194,100.0,78.6,88.1,78.6,93.0,93.0,95.0,93.0,91.0,16,16,200,1
1195,0.5,0.375,0.5,0.5,1195,100.0,82.4,92.7,82.0,95.0,96.0,94.0,94.0,96.0,16,16,200,1
1196,0.5,0.375,0.5,0.5,1196,100.0,80.1,87.7,81.9,91.0,95.0,86.0,87.0,96.0,16,16,200,1
1197,0.5,0.375,0.5,0.5,1197,100.0,80.5,88.8,79.9,91.0,95.0,90.0,87.0,92.0,16,16,200,1
1198,0.5,0.375,0.5,0.5,1198,100.0,76.3,88.1,75.8,92.0,88.0,97.0,96.0,87.0,16,16,200,1
1199,0.5,0.375,0.5,0.5,1199,100.0,80.8,87.3,80.8,90.0,92.0,88.0,88.0,92.0,16,16,200,1
1200,0.5,0.5,0.1,0.1,1200,100.0,92.1,21.7,16.2,85.5,94.4,95.0,5.0,0.0,16,16,200,1
1201,0.5,0.5,0.1,0.1,1201,100.0,94.9,24.2,44.0,85.0,94.4,94.4,0.0,0.0,16,16,200,1
1202,0.5,0.5,0.1,0.1,1202,100.0,93.7,15.4,21.3,85.0,94.4,94.4,0.0,0.0,16,16,200,1
1203,0.5,0.5,0.1,0.1,1203,100.0,94.1,24.5,21.3,85.0,94.4,94.4,0.0,0.0,16,16,200,1
1204,0.5,0.5,0.1,0.1,1204,100.0,93.5,17.6,20.2,85.0,94.4,94.4,0.0,0.0,16,16,200,1
1205,0.5,0.5,0.1,0.1,1205,100.0,92.4,13.5,10.6,85.0,94.4,94.4,0.0,0.0,16,16,200,1
1206,0.5,0.5,0.1,0.1,1206,100.0,94.8,12.5,27.1,86.0,94.4,94.4,10.0,10.0,16,16,200,1
1207,0.5,0.5,0.1,0.1,1207,100.0,94.0,20.8,26.9,85.0,94.4,94.4,0.0,0.0,16,16,200,1
1208,0.5,0.5,0.1,0.1,1208,100.0,92.7,10.5,11.7,85.0,94.4,94.4,0.0,0.0,16,16,200,1
1209,0.5,0.5,0.1,0.1,1209,100.0,93.4,28.7,21.4,85.0,94.4,94.4,0.0,0.0,16,16,200,1
1210,0.5,0.5,0.2,0.2,1210,100.0,91.7,61.1,51.3,72.0,86.2,86.2,15.0,15.0,16,16,200,1
1211,0.5,0.5,0.2,0.2,1211,100.0,91.4,51.3,51.3,73.0,88.8,88.8,10.0,10.0,16,16,200,1
1212,0.5,0.5,0.2,0.2,1212,100.0,91.5,53.8,54.4,72.0,89.4,87.5,2.5,10.0,16,16,200,1
1213,0.5,0.5,0.2,0.2,1213,100.0,89.9,43.4,46.0,70.5,87.5,88.1,2.5,0.0,16,16,200,1
1214,0.5,0.5,0.2,0.2,1214,100.0,91.0,55.7,51.8,73.5,87.5,87.5,17.5,17.5,16,16,200,1
1215,0.5,0.5,0.2,0.2,1215,100.0,90.6,45.9,55.4,71.5,88.1,87.5,5.0,7.5,16,16,200,1
1216,0.5,0.5,0.2,0.2,1216,100.0,88.0,42.7,37.3,71.0,87.5,88.1,5.0,2.5,16,16,200,1
1217,0.5,0.5,0.2,0.2,1217,100.0,90.5,44.7,44.6,72.0,87.5,88.1,10.0,7.5,16,16,200,1
1218,0.5,0.5,0.2,0.2,1218,100.0,88.8,45.1,42.7,72.5,88.1,88.1,10.0,10.0,16,16,200,1
1219,0.5,0.5,0.2,0.2,1219,100.0,91.8,47.2,51.9,73.5,87.5,89.4,17.5,10.0,16,16,200,1
1220,0.5,0.5,0.30000000000000004,0.30000000000000004,1220,100.0,89.9,75.2,75.0,83.5,90.0,92.1,68.3,63.3,16,16,200,1
1221,0.5,0.5,0.30000000000000004,0.30000000000000004,1221,100.0,90.0,77.5,71.6,83.0,93.6,90.0,58.3,66.7,16,16,200,1
1222,0.5,0.5,0.30000000000000004,0.30000000000000004,1222,100.0,88.6,69.5,65.4,72.5,84.3,85.0,45.0,43.3,16,16,200,1
1223,0.5,0.5,0.30000000000000004,0.30000000000000004,1223,100.0,88.3,74.4,72.8,75.5,88.6,86.4,45.0,50.0,16,16,200,1
1224,0.5,0.5,0.30000000000000004,0.30000000000000004,1224,100.0,89.7,61.8,69.3,73.0,91.4,88.6,30.0,36.7,16,16,200,1
1225,0.5,0.5,0.30000000000000004,0.30000000000000004,1225,100.0,87.4,69.8,62.1,75.5,88.6,89.3,45.0,43.3,16,16,200,1
1226,0.5,0.5,0.30000000000000004,0.30000000000000004,1226,100.0,87.7,65.8,67.1,78.0,88.6,89.3,53.3,51.7,16,16,200,1
1227,0.5,0.5,0.30000000000000004,0.30000000000000004,1227,100.0,87.9,68.0,70.5,77.0,87.9,86.4,51.7,55.0,16,16,200,1
1228,0.5,0.5,0.30000000000000004,0.30000000000000004,1228,100.0,87.6,70.3,62.5,76.0,91.4,86.4,40.0,51.7,16,16,200,1
1229,0.5,0.5,0.30000000000000004,0.30000000000000004,1229,100.0,87.5,63.9,64.9,66.0,80.7,83.6,31.7,25.0,16,16,200,1
1230,0.5,0.5,0.4,0.4,1230,100.0,91.0,83.6,85.7,88.0,91.7,91.7,82.5,82.5,16,16,200,1
1231,0.5,0.5,0.4,0.4,1231,100.0,92.5,86.1,86.1,87.5,89.2,91.7,85.0,81.2,16,16,200,1
1232,0.5,0.5,0.4,0.4,1232,100.0,86.7,80.6,78.6,82.0,89.2,88.3,71.2,72.5,16,16,200,1
1233,0.5,0.5,0.4,0.4,1233,100.0,92.1,84.9,87.0,88.0,92.5,92.5,81.2,81.2,16,16,200,1
1234,0.5,0.5,0.4,0.4,1234,100.0,88.8,80.3,82.5,83.5,90.0,90.0,73.8,73.8,16,16,200,1
1235,0.5,0.5,0.4,0.4,1235,100.0,87.9,74.6,80.6,81.5,87.5,92.5,72.5,65.0,16,16,200,1
1236,0.5,0.5,0.4,0.4,1236,100.0,93.2,87.9,88.1,90.0,91.7,93.3,87.5,85.0,16,16,200,1
1237,0.5,0.5,0.4,0.4,1237,100.0,89.9,81.5,84.5,85.0,89.2,92.5,78.8,73.8,16,16,200,1
1238,0.5,0.5,0.4,0.4,1238,100.0,91.0,86.4,83.1,84.5,90.0,90.0,76.2,76.2,16,16,200,1
1239,0.5,0.5,0.4,0.4,1239,100.0,93.8,88.5,89.2,89.5,91.7,90.8,86.2,87.5,16,16,200,1
1240,0.5,0.5,0.5,0.5,1240,100.0,88.5,89.8,88.3,89.5,89.0,90.0,90.0,89.0,16,16,200,1
1241,0.5,0.5,0.5,0.5,1241,100.0,87.2,82.3,84.0,81.5,83.0,85.0,80.0,78.0,16,16,200,1
1242,0.5,0.5,0.5,0.5,1242,100.0,87.7,85.9,87.6,86.5,90.0,86.0,83.0,87.0,16,16,200,1
1243,0.5,0.5,0.5,0.5,1243,100.0,87.8,86.8,87.9,83.5,83.0,86.0,84.0,81.0,16,16,200,1
1244,0.5,0.5,0.5,0.5,1244,100.0,87.5,88.0,87.9,84.5,88.0,82.0,81.0,87.0,16,16,200,1
1245,0.5,0.5,0.5,0.5,1245,100.0,87.7,86.7,88.7,87.0,86.0,84.0,88.0,90.0,16,16,200,1
1246,0.5,0.5,0.5,0.5,1246,100.0,91.6,91.6,89.4,92.0,90.0,96.0,94.0,88.0,16,16,200,1
1247,0.5,0.5,0.5,0.5,1247,100.0,89.0,88.3,88.9,86.0,84.0,84.0,88.0,88.0,16,16,200,1
1248,0.5,0.5,0.5,0.5,1248,100.0,87.9,88.1,87.9,83.0,80.0,81.0,86.0,85.0,16,16,200,1
1249,0.5,0.5,0.5,0.5,1249,100.0,88.1,84.9,87.8,81.5,78.0,80.0,85.0,83.0,16,16,200,1
1250,0.5,0.625,0.1,0.1,1250,100.0,95.6,35.9,33.8,79.5,88.3,88.3,0.0,0.0,16,16,200,1
1251,0.5,0.625,0.1,0.1,1251,100.0,95.7,44.4,38.7,82.5,91.7,91.7,0.0,0.0,16,16,200,1
1252,0.5,0.625,0.1,0.1,1252,100.0,95.9,32.4,25.0,81.0,89.4,90.0,5.0,0.0,16,16,200,1
1253,0.5,0.625,0.1,0.1,1253,100.0,95.4,33.3,32.1,81.0,90.0,90.0,0.0,0.0,16,16,200,1
1254,0.5,0.625,0.1,0.1,1254,100.0,95.3,32.1,32.1,81.0,90.0,90.0,0.0,0.0,16,16,200,1
1255,0.5,0.625,0.1,0.1,1255,100.0,95.2,36.5,39.5,75.5,83.9,83.9,0.0,0.0,16,16,200,1
1256,0.5,0.625,0.1,0.1,1256,100.0,95.9,32.0,28.2,79.5,88.3,88.3,0.0,0.0,16,16,200,1
1257,0.5,0.625,0.1,0.1,1257,100.0,95.9,31.8,32.9,81.0,90.0,90.0,0.0,0.0,16,16,200,1
1258,0.5,0.625,0.1,0.1,1258,100.0,95.7,25.3,31.3,78.0,86.7,86.7,0.0,0.0,16,16,200,1
1259,0.5,0.625,0.1,0.1,1259,100.0,96.2,38.3,29.5,76.0,84.4,84.4,0.0,0.0,16,16,200,1
1260,0.5,0.625,0.2,0.2,1260,100.0,90.9,47.8,57.1,64.0,80.0,80.0,0.0,0.0,16,16,200,1
1261,0.5,0.625,0.2,0.2,1261,100.0,90.9,50.5,53.3,67.5,81.9,82.5,10.0,7.5,16,16,200,1
1262,0.5,0.625,0.2,0.2,1262,100.0,89.4,43.6,42.5,59.0,72.5,73.8,5.0,0.0,16,16,200,1
1263,0.5,0.625,0.2,0.2,1263,100.0,90.2,41.6,40.1,62.5,78.1,78.1,0.0,0.0,16,16,200,1
1264,0.5,0.625,0.2,0.2,1264,100.0,88.4,36.9,38.5,61.5,75.6,76.9,5.0,0.0,16,16,200,1
1265,0.5,0.625,0.2,0.2,1265,100.0,88.8,40.5,36.0,58.0,72.5,71.9,0.0,2.5,16,16,200,1
1266,0.5,0.625,0.2,0.2,1266,100.0,87.8,38.2,35.1,61.0,76.2,76.2,0.0,0.0,16,16,200,1
1267,0.5,0.625,0.2,0.2,1267,100.0,91.5,48.7,44.2,65.0,81.2,80.0,0.0,5.0,16,16,200,1
1268,0.5,0.625,0.2,0.2,1268,100.0,88.9,45.2,44.1,65.5,81.9,81.9,0.0,0.0,16,16,200,1
1269,0.5,0.625,0.2,0.2,1269,100.0,88.9,44.4,40.9,63.0,77.5,77.5,5.0,5.0,16,16,200,1
1270,0.5,0.625,0.30000000000000004,0.30000000000000004,1270,100.0,80.1,51.3,44.8,45.0,60.0,60.7,10.0,8.3,16,16,200,1
1271,0.5,0.625,0.30000000000000004,0.30000000000000004,1271,100.0,80.2,49.2,47.7,43.5,55.0,57.9,16.7,10.0,16,16,200,1
1272,0.5,0.625,0.30000000000000004,0.30000000000000004,1272,100.0,81.7,39.4,42.9,42.5,57.1,57.9,8.3,6.7,16,16,200,1
1273,0.5,0.625,0.30000000000000004,0.30000000000000004,1273,100.0,83.7,48.4,49.9,49.0,66.4,64.3,8.3,13.3,16,16,200,1
1274,0.5,0.625,0.30000000000000004,0.30000000000000004,1274,100.0,80.9,44.3,48.1,45.5,63.6,65.0,3.3,0.0,16,16,200,1
1275,0.5,0.625,0.30000000000000004,0.30000000000000004,1275,100.0,82.8,43.7,54.1,48.0,67.1,65.7,3.3,6.7,16,16,200,1
1276,0.5,0.625,0.30000000000000004,0.30000000000000004,1276,100.0,83.0,50.9,49.1,44.0,61.4,60.7,3.3,5.0,16,16,200,1
1277,0.5,0.625,0.30000000000000004,0.30000000000000004,1277,100.0,81.4,45.5,48.1,45.0,62.1,58.6,5.0,13.3,16,16,200,1
1278,0.5,0.625,0.30000000000000004,0.30000000000000004,1278,100.0,81.6,43.4,44.7,44.0,58.6,59.3,10.0,8.3,16,16,200,1
1279,0.5,0.625,0.30000000000000004,0.30000000000000004,1279,100.0,79.9,45.3,48.5,41.5,56.4,56.4,6.7,6.7,16,16,200,1
1280,0.5,0.625,0.4,0.4,1280,100.0,71.5,49.5,51.6,31.0,42.5,40.0,13.8,17.5,16,16,200,1
1281,0.5,0.625,0.4,0.4,1281,100.0,69.2,56.0,52.7,35.5,44.2,48.3,22.5,16.2,16,16,200,1
1282,0.5,0.625,0.4,0.4,1282,100.0,72.4,53.9,59.5,27.0,37.5,36.7,11.2,12.5,16,16,200,1
1283,0.5,0.625,0.4,0.4,1283,100.0,74.4,55.2,55.4,37.0,48.3,49.2,20.0,18.8,16,16,200,1
1284,0.5,0.625,0.4,0.4,1284,100.0,70.8,49.8,49.8,30.5,45.8,43.3,7.5,11.2,16,16,200,1
1285,0.5,0.625,0.4,0.4,1285,100.0,70.2,52.4,54.3,35.5,47.5,50.0,17.5,13.8,16,16,200,1
1286,0.5,0.625,0.4,0.4,1286,100.0,70.6,50.7,53.7,29.5,43.3,41.7,8.8,11.2,16,16,200,1
1287,0.5,0.625,0.4,0.4,1287,100.0,69.1,44.2,52.2,26.0,36.7,37.5,10.0,8.8,16,16,200,1
1288,0.5,0.625,0.4,0.4,1288,100.0,73.6,53.4,54.6,34.5,39.2,44.2,27.5,20.0,16,16,200,1
1289,0.5,0.625,0.4,0.4,1289,100.0,70.9,52.3,47.7,27.0,40.8,41.7,6.2,5.0,16,16,200,1
1290,0.5,0.625,0.5,0.5,1290,100.0,57.4,53.9,57.0,27.0,20.0,30.0,34.0,24.0,16,16,200,1
1291,0.5,0.625,0.5,0.5,1291,100.0,55.4,53.5,54.1,18.5,21.0,19.0,16.0,18.0,16,16,200,1
1292,0.5,0.625,0.5,0.5,1292,100.0,59.3,53.7,57.9,17.0,19.0,17.0,15.0,17.0,16,16,200,1
1293,0.5,0.625,0.5,0.5,1293,100.0,61.8,55.7,59.1,23.5,22.0,26.0,25.0,21.0,16,16,200,1
1294,0.5,0.625,0.5,0.5,1294,100.0,52.8,47.5,53.8,16.5,17.0,16.0,16.0,17.0,16,16,200,1
1295,0.5,0.625,0.5,0.5,1295,100.0,57.4,51.6,55.2,16.5,20.0,16.0,13.0,17.0,16,16,200,1
1296,0.5,0.625,0.5,0.5,1296,100.0,62.2,57.4,59.4,24.0,22.0,22.0,26.0,26.0,16,16,200,1
1297,0.5,0.625,0.5,0.5,1297,100.0,56.6,56.6,56.3,14.5,12.0,15.0,17.0,14.0,16,16,200,1
1298,0.5,0.625,0.5,0.5,1298,100.0,59.2,60.3,62.5,33.0,30.0,32.0,36.0,34.0,16,16,200,1
1299,0.5,0.625,0.5,0.5,1299,100.0,55.0,55.4,56.9,18.5,14.0,23.0,23.0,14.0,16,16,200,1
1300,0.5,0.75,0.1,0.1,1300,100.0,94.2,19.1,24.5,64.0,71.1,71.1,0.0,0.0,16,16,200,1
1301,0.5,0.75,0.1,0.1,1301,100.0,92.7,15.5,23.7,63.0,70.0,70.0,0.0,0.0,16,16,200,1
1302,0.5,0.75,0.1,0.1,1302,100.0,93.5,20.6,23.3,67.0,74.4,74.4,0.0,0.0,16,16,200,1
1303,0.5,0.75,0.1,0.1,1303,100.0,93.7,14.2,22.7,63.0,70.0,70.0,0.0,0.0,16,16,200,1
1304,0.5,0.75,0.1,0.1,1304,100.0,94.7,22.2,29.7,64.0,71.1,71.1,0.0,0.0,16,16,200,1
1305,0.5,0.75,0.1,0.1,1305,100.0,94.0,20.4,25.8,61.5,68.3,68.3,0.0,0.0,16,16,200,1
1306,0.5,0.75,0.1,0.1,1306,100.0,92.4,11.9,15.4,58.5,65.0,65.0,0.0,0.0,16,16,200,1
1307,0.5,0.75,0.1,0.1,1307,100.0,93.6,14.3,19.8,58.0,64.4,64.4,0.0,0.0,16,16,200,1
1308,0.5,0.75,0.1,0.1,1308,100.0,94.2,14.0,18.3,59.5,66.1,66.1,0.0,0.0,16,16,200,1
1309,0.5,0.75,0.1,0.1,1309,100.0,93.2,15.4,13.3,57.0,63.3,63.3,0.0,0.0,16,16,200,1
1310,0.5,0.75,0.2,0.2,1310,100.0,83.2,27.5,25.4,43.5,54.4,54.4,0.0,0.0,16,16,200,1
1311,0.5,0.75,0.2,0.2,1311,100.0,85.2,31.9,30.0,43.5,54.4,54.4,0.0,0.0,16,16,200,1
1312,0.5,0.75,0.2,0.2,1312,100.0,83.7,27.2,25.6,37.0,46.2,46.2,0.0,0.0,16,16,200,1
1313,0.5,0.75,0.2,0.2,1313,100.0,84.4,25.1,33.0,35.0,43.8,43.8,0.0,0.0,16,16,200,1
1314,0.5,0.75,0.2,0.2,1314,100.0,85.4,32.4,29.8,45.5,56.9,56.9,0.0,0.0,16,16,200,1
1315,0.5,0.75,0.2,0.2,1315,100.0,85.1,23.9,27.8,43.5,54.4,54.4,0.0,0.0,16,16,200,1
1316,0.5,0.75,0.2,0.2,1316,100.0,84.5,27.5,26.6,43.5,54.4,54.4,0.0,0.0,16,16,200,1
1317,0.5,0.75,0.2,0.2,1317,100.0,85.1,25.4,29.2,40.5,50.6,50.6,0.0,0.0,16,16,200,1
1318,0.5,0.75,0.2,0.2,1318,100.0,85.8,31.4,29.8,41.5,51.9,51.9,0.0,0.0,16,16,200,1
1319,0.5,0.75,0.2,0.2,1319,100.0,82.9,25.8,24.6,43.5,54.4,54.4,0.0,0.0,16,16,200,1
1320,0.5,0.75,0.30000000000000004,0.30000000000000004,1320,100.0,76.1,40.1,36.2,26.5,36.4,37.9,3.3,0.0,16,16,200,1
1321,0.5,0.75,0.30000000000000004,0.30000000000000004,1321,100.0,73.9,32.7,34.4,18.0,25.7,25.7,0.0,0.0,16,16,200,1
1322,0.5,0.75,0.30000000000000004,0.30000000000000004,1322,100.0,70.3,28.7,28.3,14.5,20.0,20.7,1.7,0.0,16,16,200,1
1323,0.5,0.75,0.30000000000000004,0.30000000000000004,1323,100.0,73.5,34.2,40.0,18.0,25.7,25.7,0.0,0.0,16,16,200,1
1324,0.5,0.75,0.30000000000000004,0.30000000000000004,1324,100.0,71.3,32.1,29.5,18.0,25.7,25.7,0.0,0.0,16,16,200,1
1325,0.5,0.75,0.30000000000000004,0.30000000000000004,1325,100.0,72.5,29.6,30.6,25.0,35.0,35.7,1.7,0.0,16,16,200,1
1326,0.5,0.75,0.30000000000000004,0.30000000000000004,1326,100.0,74.0,35.9,36.2,24.0,32.9,34.3,3.3,0.0,16,16,200,1
1327,0.5,0.75,0.30000000000000004,0.30000000000000004,1327,100.0,75.9,29.8,36.2,17.5,25.0,25.0,0.0,0.0,16,16,200,1
1328,0.5,0.75,0.30000000000000004,0.30000000000000004,1328,100.0,73.8,28.9,33.6,21.0,30.0,30.0,0.0,0.0,16,16,200,1
1329,0.5,0.75,0.30000000000000004,0.30000000000000004,1329,100.0,72.4,30.1,33.0,15.0,21.4,20.7,0.0,1.7,16,16,200,1
1330,0.5,0.75,0.4,0.4,1330,100.0,61.9,37.8,40.7,2.0,3.3,3.3,0.0,0.0,16,16,200,1
1331,0.5,0.75,0.4,0.4,1331,100.0,60.3,44.6,42.4,9.0,14.2,14.2,1.2,1.2,16,16,200,1
1332,0.5,0.75,0.4,0.4,1332,100.0,61.3,39.1,41.9,5.5,8.3,9.2,1.2,0.0,16,16,200,1
1333,0.5,0.75,0.4,0.4,1333,100.0,63.2,40.9,38.3,10.0,14.2,15.0,3.8,2.5,16,16,200,1
1334,0.5,0.75,0.4,0.4,1334,100.0,62.1,41.4,43.0,13.0,18.3,18.3,5.0,5.0,16,16,200,1
1335,0.5,0.75,0.4,0.4,1335,100.0,61.7,39.2,43.4,7.5,10.8,11.7,2.5,1.2,16,16,200,1
1336,0.5,0.75,0.4,0.4,1336,100.0,59.3,37.2,35.4,3.5,5.8,5.0,0.0,1.2,16,16,200,1
1337,0.5,0.75,0.4,0.4,1337,100.0,62.1,38.8,45.5,7.0,11.7,11.7,0.0,0.0,16,16,200,1
1338,0.5,0.75,0.4,0.4,1338,100.0,59.7,40.5,41.6,4.5,6.7,6.7,1.2,1.2,16,16,200,1
1339,0.5,0.75,0.4,0.4,1339,100.0,61.6,41.9,44.1,5.0,7.5,8.3,1.2,0.0,16,16,200,1
1340,0.5,0.75,0.5,0.5,1340,100.0,51.3,49.5,52.9,5.5,4.0,5.0,7.0,6.0,16,16,200,1
1341,0.5,0.75,0.5,0.5,1341,100.0,48.5,51.6,51.0,3.5,3.0,1.0,4.0,6.0,16,16,200,1
1342,0.5,0.75,0.5,0.5,1342,100.0,51.4,51.9,52.3,2.5,1.0,2.0,4.0,3.0,16,16,200,1
1343,0.5,0.75,0.5,0.5,1343,100.0,49.1,52.8,50.4,3.0,4.0,2.0,2.0,4.0,16,16,200,1
1344,0.5,0.75,0.5,0.5,1344,100.0,49.0,49.1,50.7,5.5,2.0,8.0,9.0,3.0,16,16,200,1
1345,0.5,0.75,0.5,0.5,1345,100.0,50.8,49.8,54.0,7.5,8.0,9.0,7.0,6.0,16,16,200,1
1346,0.5,0.75,0.5,0.5,1346,100.0,50.9,50.2,48.4,4.0,7.0,3.0,1.0,5.0,16,16,200,1
1347,0.5,0.75,0.5,0.5,1347,100.0,53.2,50.5,52.3,2.5,3.0,3.0,2.0,2.0,16,16,200,1
1348,0.5,0.75,0.5,0.5,1348,100.0,49.5,48.1,51.3,6.0,12.0,4.0,0.0,8.0,16,16,200,1
1349,0.5,0.75,0.5,0.5,1349,100.0,50.5,52.6,49.4,2.0,2.0,2.0,2.0,2.0,16,16,200,1
1350,0.5,0.875,0.1,0.1,1350,100.0,92.0,9.2,16.5,34.0,37.8,37.8,0.0,0.0,16,16,200,1
1351,0.5,0.875,0.1,0.1,1351,100.0,91.8,10.7,17.0,31.5,35.0,35.0,0.0,0.0,16,16,200,1
1352,0.5,0.875,0.1,0.1,1352,100.0,92.2,7.4,17.5,33.5,37.2,37.2,0.0,0.0,16,16,200,1
1353,0.5,0.875,0.1,0.1,1353,100.0,91.7,10.3,10.1,29.5,32.8,32.8,0.0,0.0,16,16,200,1
1354,0.5,0.875,0.1,0.1,1354,100.0,90.9,13.3,10.8,32.0,35.6,35.6,0.0,0.0,16,16,200,1
1355,0.5,0.875,0.1,0.1,1355,100.0,91.8,12.6,13.3,37.0,41.1,41.1,0.0,0.0,16,16,200,1
1356,0.5,0.875,0.1,0.1,1356,100.0,91.0,8.9,12.4,35.5,39.4,39.4,0.0,0.0,16,16,200,1
1357,0.5,0.875,0.1,0.1,1357,100.0,92.2,19.6,20.2,36.5,40.6,40.6,0.0,0.0,16,16,200,1
1358,0.5,0.875,0.1,0.1,1358,100.0,91.3,12.3,16.5,38.5,42.8,42.8,0.0,0.0,16,16,200,1
1359,0.5,0.875,0.1,0.1,1359,100.0,91.7,6.6,15.2,37.0,41.1,41.1,0.0,0.0,16,16,200,1
1360,0.5,0.875,0.2,0.2,1360,100.0,82.9,21.1,25.1,17.5,21.9,21.9,0.0,0.0,16,16,200,1
1361,0.5,0.875,0.2,0.2,1361,100.0,82.6,23.0,25.9,17.0,21.2,21.2,0.0,0.0,16,16,200,1
1362,0.5,0.875,0.2,0.2,1362,100.0,80.8,20.7,22.4,16.5,20.6,20.6,0.0,0.0,16,16,200,1
1363,0.5,0.875,0.2,0.2,1363,100.0,80.5,21.7,22.4,16.5,20.6,20.6,0.0,0.0,16,16,200,1
1364,0.5,0.875,0.2,0.2,1364,100.0,80.8,20.1,19.5,10.0,12.5,12.5,0.0,0.0,16,16,200,1
1365,0.5,0.875,0.2,0.2,1365,100.0,82.8,18.3,20.5,20.0,25.0,25.0,0.0,0.0,16,16,200,1
1366,0.5,0.875,0.2,0.2,1366,100.0,82.2,21.2,24.7,9.5,11.9,11.9,0.0,0.0,16,16,200,1
1367,0.5,0.875,0.2,0.2,1367,100.0,81.7,26.3,24.7,12.5,15.6,15.6,0.0,0.0,16,16,200,1
1368,0.5,0.875,0.2,0.2,1368,100.0,79.5,21.4,17.3,12.0,15.0,15.0,0.0,0.0,16,16,200,1
1369,0.5,0.875,0.2,0.2,1369,100.0,80.6,23.2,22.3,17.0,21.2,21.2,0.0,0.0,16,16,200,1
1370,0.5,0.875,0.30000000000000004,0.30000000000000004,1370,100.0,70.0,32.7,26.2,2.0,2.9,2.9,0.0,0.0,16,16,200,1
1371,0.5,0.875,0.30000000000000004,0.30000000000000004,1371,100.0,69.1,30.9,29.5,1.5,2.1,2.1,0.0,0.0,16,16,200,1
1372,0.5,0.875,0.30000000000000004,0.30000000000000004,1372,100.0,70.8,30.2,31.8,4.5,6.4,6.4,0.0,0.0,16,16,200,1
1373,0.5,0.875,0.30000000000000004,0.30000000000000004,1373,100.0,70.3,31.8,26.6,6.0,8.6,8.6,0.0,0.0,16,16,200,1
1374,0.5,0.875,0.30000000000000004,0.30000000000000004,1374,100.0,70.0,28.3,32.8,3.5,5.0,5.0,0.0,0.0,16,16,200,1
1375,0.5,0.875,0.30000000000000004,0.30000000000000004,1375,100.0,70.7,34.1,31.8,5.5,7.9,7.9,0.0,0.0,16,16,200,1
1376,0.5,0.875,0.30000000000000004,0.30000000000000004,1376,100.0,72.5,32.2,34.4,6.5,9.3,9.3,0.0,0.0,16,16,200,1
1377,0.5,0.875,0.30000000000000004,0.30000000000000004,1377,100.0,73.8,33.6,32.4,3.5,5.0,5.0,0.0,0.0,16,16,200,1
1378,0.5,0.875,0.30000000000000004,0.30000000000000004,1378,100.0,71.7,30.5,31.2,1.0,1.4,1.4,0.0,0.0,16,16,200,1
1379,0.5,0.875,0.30000000000000004,0.30000000000000004,1379,100.0,70.5,28.3,34.6,2.0,2.9,2.9,0.0,0.0,16,16,200,1
1380,0.5,0.875,0.4,0.4,1380,100.0,60.5,35.9,41.5,0.5,0.8,0.8,0.0,0.0,16,16,200,1
1381,0.5,0.875,0.4,0.4,1381,100.0,60.0,35.3,41.1,2.0,2.5,2.5,1.2,1.2,16,16,200,1
1382,0.5,0.875,0.4,0.4,1382,100.0,59.8,40.2,41.0,0.5,0.8,0.8,0.0,0.0,16,16,200,1
1383,0.5,0.875,0.4,0.4,1383,100.0,57.9,40.6,39.3,0.5,0.8,0.8,0.0,0.0,16,16,200,1
1384,0.5,0.875,0.4,0.4,1384,100.0,60.2,42.0,41.3,1.0,1.7,1.7,0.0,0.0,16,16,200,1
1385,0.5,0.875,0.4,0.4,1385,100.0,58.6,38.1,36.3,1.0,1.7,1.7,0.0,0.0,16,16,200,1
1386,0.5,0.875,0.4,0.4,1386,100.0,58.2,40.8,38.6,3.0,4.2,5.0,1.2,0.0,16,16,200,1
1387,0.5,0.875,0.4,0.4,1387,100.0,62.9,39.4,44.3,1.5,0.8,2.5,2.5,0.0,16,16,200,1
1388,0.5,0.875,0.4,0.4,1388,100.0,61.2,41.0,39.8,0.5,0.0,0.0,1.2,1.2,16,16,200,1
1389,0.5,0.875,0.4,0.4,1389,100.0,61.8,39.6,46.2,0.0,0.0,0.0,0.0,0.0,16,16,200,1
1390,0.5,0.875,0.5,0.5,1390,100.0,49.8,45.5,49.5,0.5,0.0,0.0,1.0,1.0,16,16,200,1
1391,0.5,0.875,0.5,0.5,1391,100.0,50.1,49.2,50.1,0.0,0.0,0.0,0.0,0.0,16,16,200,1
1392,0.5,0.875,0.5,0.5,1392,100.0,50.6,51.8,52.6,1.0,2.0,0.0,0.0,2.0,16,16,200,1
1393,0.5,0.875,0.5,0.5,1393,100.0,46.3,50.0,48.5,0.5,0.0,1.0,1.0,0.0,16,16,200,1
1394,0.5,0.875,0.5,0.5,1394,100.0,51.0,47.4,47.4,0.5,1.0,0.0,0.0,1.0,16,16,200,1
1395,0.5,0.875,0.5,0.5,1395,100.0,49.4,49.4,48.1,0.0,0.0,0.0,0.0,0.0,16,16,200,1
1396,0.5,0.875,0.5,0.5,1396,100.0,51.9,49.8,51.0,0.5,1.0,1.0,0.0,0.0,16,16,200,1
